year,gender,premarital.sex,education,religion
2012,male,not wrong at all,post-secondary,Protestant
2012,female,always wrong,high school,Protestant
2012,female,not wrong at all,post-secondary,Protestant
2012,female,not wrong at all,high school,other
2012,female,always wrong,post-secondary,Protestant
2012,male,not wrong at all,post-secondary,none
2012,male,not wrong at all,post-secondary,none
2012,male,not wrong at all,post-secondary,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,always wrong,less than high school,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,male,always wrong,post-secondary,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,always wrong,less than high school,Protestant
2012,female,sometimes wrong,post-secondary,Protestant
2012,female,always wrong,post-secondary,Catholic
2012,female,always wrong,less than high school,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,female,sometimes wrong,high school,Protestant
2012,female,sometimes wrong,post-secondary,Protestant
2012,female,not wrong at all,high school,Catholic
2012,male,not wrong at all,high school,Jewish
2012,female,sometimes wrong,post-secondary,other
2012,male,sometimes wrong,less than high school,other
2012,male,always wrong,post-secondary,Protestant
2012,male,not wrong at all,less than high school,Protestant
2012,female,always wrong,high school,Protestant
2012,female,always wrong,high school,other
2012,female,not wrong at all,post-secondary,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,always wrong,high school,Protestant
2012,female,almost always wrong,high school,other
2012,male,not wrong at all,high school,Protestant
2012,male,always wrong,post-secondary,Protestant
2012,female,not wrong at all,high school,Protestant
2012,male,not wrong at all,high school,none
2012,male,not wrong at all,high school,Catholic
2012,female,not wrong at all,post-secondary,Protestant
2012,male,sometimes wrong,high school,Protestant
2012,male,always wrong,high school,Protestant
2012,female,not wrong at all,high school,Catholic
2012,female,sometimes wrong,post-secondary,Catholic
2012,male,sometimes wrong,post-secondary,none
2012,male,not wrong at all,post-secondary,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,not wrong at all,high school,Protestant
2012,male,always wrong,less than high school,none
2012,male,sometimes wrong,high school,none
2012,female,always wrong,less than high school,Protestant
2012,female,sometimes wrong,high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,male,sometimes wrong,post-secondary,Catholic
2012,male,not wrong at all,post-secondary,Protestant
2012,female,always wrong,high school,Protestant
2012,male,sometimes wrong,high school,Protestant
2012,female,almost always wrong,high school,Protestant
2012,female,always wrong,post-secondary,Catholic
2012,male,always wrong,high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,almost always wrong,high school,other
2012,female,not wrong at all,high school,other
2012,male,not wrong at all,high school,Catholic
2012,male,not wrong at all,post-secondary,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,not wrong at all,post-secondary,other
2012,male,not wrong at all,less than high school,none
2012,male,sometimes wrong,post-secondary,none
2012,male,sometimes wrong,post-secondary,Catholic
2012,female,not wrong at all,high school,other
2012,female,sometimes wrong,less than high school,other
2012,female,not wrong at all,high school,Protestant
2012,male,sometimes wrong,post-secondary,Protestant
2012,female,not wrong at all,high school,none
2012,male,always wrong,high school,Protestant
2012,female,not wrong at all,high school,Catholic
2012,female,always wrong,high school,Protestant
2012,male,almost always wrong,high school,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,male,almost always wrong,post-secondary,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,not wrong at all,high school,Protestant
2012,female,not wrong at all,less than high school,Protestant
2012,female,sometimes wrong,high school,Protestant
2012,male,not wrong at all,high school,none
2012,male,almost always wrong,post-secondary,Protestant
2012,male,not wrong at all,post-secondary,Protestant
2012,male,not wrong at all,post-secondary,Protestant
2012,female,not wrong at all,high school,other
2012,male,not wrong at all,high school,none
2012,female,not wrong at all,post-secondary,Protestant
2012,male,not wrong at all,less than high school,Protestant
2012,female,always wrong,less than high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,always wrong,high school,Protestant
2012,male,sometimes wrong,high school,Protestant
2012,male,almost always wrong,post-secondary,Protestant
2012,female,sometimes wrong,high school,Protestant
2012,female,always wrong,high school,Protestant
2012,male,sometimes wrong,post-secondary,Catholic
2012,female,not wrong at all,high school,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,female,not wrong at all,high school,Catholic
2012,male,not wrong at all,high school,none
2012,female,not wrong at all,high school,Protestant
2012,female,always wrong,high school,Protestant
2012,male,sometimes wrong,post-secondary,other
2012,male,always wrong,high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,male,sometimes wrong,high school,Protestant
2012,female,sometimes wrong,post-secondary,Catholic
2012,male,always wrong,high school,other
2012,male,not wrong at all,high school,Protestant
2012,female,not wrong at all,post-secondary,Protestant
2012,female,always wrong,post-secondary,other
2012,female,always wrong,post-secondary,Protestant
2012,female,not wrong at all,less than high school,Protestant
2012,female,almost always wrong,high school,Protestant
2012,female,sometimes wrong,less than high school,none
2012,female,not wrong at all,high school,Protestant
2012,male,sometimes wrong,high school,Catholic
2012,female,sometimes wrong,post-secondary,none
2012,female,not wrong at all,post-secondary,Protestant
2012,male,not wrong at all,post-secondary,none
2012,female,not wrong at all,post-secondary,Catholic
2012,male,not wrong at all,post-secondary,none
2012,male,always wrong,post-secondary,Protestant
2012,female,always wrong,high school,Protestant
2012,male,sometimes wrong,high school,Protestant
2012,male,always wrong,high school,Protestant
2012,female,always wrong,high school,other
2012,male,sometimes wrong,high school,Catholic
2012,female,always wrong,high school,Protestant
2012,male,always wrong,high school,Protestant
2012,female,always wrong,high school,Protestant
2012,male,not wrong at all,high school,Catholic
2012,male,not wrong at all,post-secondary,none
2012,male,always wrong,high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,not wrong at all,high school,other
2012,female,sometimes wrong,post-secondary,Protestant
2012,male,almost always wrong,less than high school,Protestant
2012,male,not wrong at all,high school,Protestant
2012,female,sometimes wrong,high school,Protestant
2012,male,not wrong at all,high school,none
2012,female,always wrong,high school,Protestant
2012,female,almost always wrong,high school,Catholic
2012,female,always wrong,post-secondary,Protestant
2012,female,always wrong,post-secondary,Protestant
2012,female,sometimes wrong,post-secondary,Protestant
2012,male,always wrong,post-secondary,Catholic
2012,female,not wrong at all,less than high school,Protestant
2012,male,not wrong at all,high school,Catholic
2012,male,not wrong at all,post-secondary,other
2012,female,almost always wrong,high school,Protestant
2012,male,not wrong at all,high school,none
2012,male,sometimes wrong,post-secondary,Protestant
2012,female,almost always wrong,post-secondary,Catholic
2012,female,always wrong,less than high school,other
2012,male,always wrong,high school,Catholic
2012,female,not wrong at all,high school,none
2012,female,not wrong at all,high school,none
2012,female,not wrong at all,high school,Catholic
2012,male,always wrong,high school,none
2012,female,almost always wrong,high school,Catholic
2012,female,not wrong at all,high school,none
2012,female,not wrong at all,high school,Catholic
2012,female,not wrong at all,high school,Protestant
2012,male,not wrong at all,post-secondary,Protestant
2012,male,not wrong at all,less than high school,none
2012,female,always wrong,high school,Protestant
2012,female,not wrong at all,high school,Protestant
2012,male,not wrong at all,high school,none
2012,male,not wrong at all,high school,none
2012,female,not wrong at all,high school,none
2012,female,not wrong at all,post-secondary,none
2012,male,sometimes wrong,post-secondary,Catholic
2012,female,sometimes wrong,less than high school,Protestant
2012,female,not wrong at all,high school,Catholic
2012,female,not wrong at all,post-secondary,Jewish
2012,male,not wrong at all,high school,none
2012,female,not wrong at all,post-secondary,none
